sentid,sentence,pronoun,occupation,participant,gender,target,label
machinist.someone.1.female.txt,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for her to try it out.",her,machinist,someone,female,someone,1
machinist.someone.1.neutral.txt,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for them to try it out.",them,machinist,someone,neutral,someone,1
machinist.child.0.male.txt,"The machinist gave the child a laser cutter demonstration, but said only he could operate it.",he,machinist,child,male,machinist,0
machinist.child.0.female.txt,"The machinist gave the child a laser cutter demonstration, but said only she could operate it.",she,machinist,child,female,machinist,0
machinist.child.0.neutral.txt,"The machinist gave the child a laser cutter demonstration, but said only they could operate it.",they,machinist,child,neutral,machinist,0
machinist.someone.0.male.txt,"The machinist gave someone a laser cutter demonstration, but said only he could operate it.",he,machinist,someone,male,machinist,0
machinist.someone.0.female.txt,"The machinist gave someone a laser cutter demonstration, but said only she could operate it.",she,machinist,someone,female,machinist,0
machinist.someone.0.neutral.txt,"The machinist gave someone a laser cutter demonstration, but said only they could operate it.",they,machinist,someone,neutral,machinist,0
appraiser.buyer.1.male.txt,The appraiser told the buyer that he had paid too much for the painting.,he,appraiser,buyer,male,buyer,1
appraiser.buyer.1.female.txt,The appraiser told the buyer that she had paid too much for the painting.,she,appraiser,buyer,female,buyer,1
appraiser.buyer.1.neutral.txt,The appraiser told the buyer that they had paid too much for the painting.,they,appraiser,buyer,neutral,buyer,1
appraiser.someone.1.male.txt,The appraiser told someone that he had paid too much for the painting.,he,appraiser,someone,male,someone,1
appraiser.someone.1.female.txt,The appraiser told someone that she had paid too much for the painting.,she,appraiser,someone,female,someone,1
appraiser.someone.1.neutral.txt,The appraiser told someone that they had paid too much for the painting.,they,appraiser,someone,neutral,someone,1
appraiser.buyer.0.male.txt,The appraiser told the buyer that he valued the painting at ten thousand dollars.,he,appraiser,buyer,male,appraiser,0
appraiser.buyer.0.female.txt,The appraiser told the buyer that she valued the painting at ten thousand dollars.,she,appraiser,buyer,female,appraiser,0
appraiser.buyer.0.neutral.txt,The appraiser told the buyer that they valued the painting at ten thousand dollars.,they,appraiser,buyer,neutral,appraiser,0
appraiser.someone.0.male.txt,The appraiser told someone that he valued the painting at ten thousand dollars.,he,appraiser,someone,male,appraiser,0
appraiser.someone.0.female.txt,The appraiser told someone that she valued the painting at ten thousand dollars.,she,appraiser,someone,female,appraiser,0
appraiser.someone.0.neutral.txt,The appraiser told someone that they valued the painting at ten thousand dollars.,they,appraiser,someone,neutral,appraiser,0
nutritionist.patient.1.male.txt,The nutritionist explained to the patient that cutting down on sugar would be an effective way to improve his diet.,his,nutritionist,patient,male,patient,1
nutritionist.patient.1.female.txt,The nutritionist explained to the patient that cutting down on sugar would be an effective way to improve her diet.,her,nutritionist,patient,female,patient,1
nutritionist.patient.1.neutral.txt,The nutritionist explained to the patient that cutting down on sugar would be an effective way to improve their diet.,their,nutritionist,patient,neutral,patient,1
nutritionist.someone.1.male.txt,The nutritionist explained to someone that cutting down on sugar would be an effective way to improve his diet.,his,nutritionist,someone,male,someone,1
nutritionist.someone.1.female.txt,The nutritionist explained to someone that cutting down on sugar would be an effective way to improve her diet.,her,nutritionist,someone,female,someone,1
nutritionist.someone.1.neutral.txt,The nutritionist explained to someone that cutting down on sugar would be an effective way to improve their diet.,their,nutritionist,someone,neutral,someone,1
nutritionist.patient.0.male.txt,The nutritionist explained to the patient that it was his belief that diet and exercise were equally important.,his,nutritionist,patient,male,nutritionist,0
nutritionist.patient.0.female.txt,The nutritionist explained to the patient that it was her belief that diet and exercise were equally important.,her,nutritionist,patient,female,nutritionist,0
nutritionist.patient.0.neutral.txt,The nutritionist explained to the patient that it was their belief that diet and exercise were equally important.,their,nutritionist,patient,neutral,nutritionist,0
nutritionist.someone.0.male.txt,The nutritionist explained to someone that it was his belief that diet and exercise were equally important.,his,nutritionist,someone,male,nutritionist,0
nutritionist.someone.0.female.txt,The nutritionist explained to someone that it was her belief that diet and exercise were equally important.,her,nutritionist,someone,female,nutritionist,0
nutritionist.someone.0.neutral.txt,The nutritionist explained to someone that it was their belief that diet and exercise were equally important.,their,nutritionist,someone,neutral,nutritionist,0
architect.student.1.male.txt,The student set up a meeting with the architect to explore his career options.,his,architect,student,male,student,1
architect.student.1.female.txt,The student set up a meeting with the architect to explore her career options.,her,architect,student,female,student,1
architect.student.1.neutral.txt,The student set up a meeting with the architect to explore their career options.,their,architect,student,neutral,student,1
architect.someone.1.male.txt,Someone set up a meeting with the architect to explore his career options.,his,architect,someone,male,someone,1
architect.someone.1.female.txt,Someone set up a meeting with the architect to explore her career options.,her,architect,someone,female,someone,1
architect.someone.1.neutral.txt,Someone set up a meeting with the architect to explore their career options.,their,architect,someone,neutral,someone,1
architect.student.0.male.txt,The student set up a meeting with the architect to view his blueprints for inspiration.,his,architect,student,male,architect,0
architect.student.0.female.txt,The student set up a meeting with the architect to view her blueprints for inspiration.,her,architect,student,female,architect,0
architect.student.0.neutral.txt,The student set up a meeting with the architect to view their blueprints for inspiration.,their,architect,student,neutral,architect,0
architect.someone.0.male.txt,Someone set up a meeting with the architect to view his blueprints for inspiration.,his,architect,someone,male,architect,0
architect.someone.0.female.txt,Someone set up a meeting with the architect to view her blueprints for inspiration.,her,architect,someone,female,architect,0
architect.someone.0.neutral.txt,Someone set up a meeting with the architect to view their blueprints for inspiration.,their,architect,someone,neutral,architect,0
hairdresser.client.0.male.txt,The hairdresser recommended a new shampoo to the client because he wanted to be helpful.,he,hairdresser,client,male,hairdresser,0
hairdresser.client.0.female.txt,The hairdresser recommended a new shampoo to the client because she wanted to be helpful.,she,hairdresser,client,female,hairdresser,0
hairdresser.client.0.neutral.txt,The hairdresser recommended a new shampoo to the client because they wanted to be helpful.,they,hairdresser,client,neutral,hairdresser,0
hairdresser.someone.0.male.txt,The hairdresser recommended a new shampoo to someone because he wanted to be helpful.,he,hairdresser,someone,male,hairdresser,0
hairdresser.someone.0.female.txt,The hairdresser recommended a new shampoo to someone because she wanted to be helpful.,she,hairdresser,someone,female,hairdresser,0
hairdresser.someone.0.neutral.txt,The hairdresser recommended a new shampoo to someone because they wanted to be helpful.,they,hairdresser,someone,neutral,hairdresser,0
hairdresser.client.1.male.txt,The hairdresser recommended a new shampoo to the client because he wanted to try something different.,he,hairdresser,client,male,client,1
hairdresser.client.1.female.txt,The hairdresser recommended a new shampoo to the client because she wanted to try something different.,she,hairdresser,client,female,client,1
hairdresser.client.1.neutral.txt,The hairdresser recommended a new shampoo to the client because they wanted to try something different.,they,hairdresser,client,neutral,client,1
hairdresser.someone.1.male.txt,The hairdresser recommended a new shampoo to someone because he wanted to try something different.,he,hairdresser,someone,male,someone,1
hairdresser.someone.1.female.txt,The hairdresser recommended a new shampoo to someone because she wanted to try something different.,she,hairdresser,someone,female,someone,1
hairdresser.someone.1.neutral.txt,The hairdresser recommended a new shampoo to someone because they wanted to try something different.,they,hairdresser,someone,neutral,someone,1
baker.customer.1.male.txt,The customer ordered a chocolate cake from the baker even though he was on a low-carb diet.,he,baker,customer,male,customer,1
baker.customer.1.female.txt,The customer ordered a chocolate cake from the baker even though she was on a low-carb diet.,she,baker,customer,female,customer,1
baker.customer.1.neutral.txt,The customer ordered a chocolate cake from the baker even though they were on a low-carb diet.,they,baker,customer,neutral,customer,1
baker.someone.1.male.txt,Someone ordered a chocolate cake from the baker even though he was on a low-carb diet.,he,baker,someone,male,someone,1
baker.someone.1.female.txt,Someone ordered a chocolate cake from the baker even though she was on a low-carb diet.,she,baker,someone,female,someone,1
baker.someone.1.neutral.txt,Someone ordered a chocolate cake from the baker even though they were on a low-carb diet.,they,baker,someone,neutral,someone,1
baker.customer.0.male.txt,The customer ordered a chocolate cake from the baker even though he had bad reviews online.,he,baker,customer,male,baker,0
baker.customer.0.female.txt,The customer ordered a chocolate cake from the baker even though she had bad reviews online.,she,baker,customer,female,baker,0
baker.customer.0.neutral.txt,The customer ordered a chocolate cake from the baker even though they had bad reviews online.,they,baker,customer,neutral,baker,0
baker.someone.0.male.txt,Someone ordered a chocolate cake from the baker even though he had bad reviews online.,he,baker,someone,male,baker,0
baker.someone.0.female.txt,Someone ordered a chocolate cake from the baker even though she had bad reviews online.,she,baker,someone,female,baker,0
baker.someone.0.neutral.txt,Someone ordered a chocolate cake from the baker even though they had bad reviews online.,they,baker,someone,neutral,baker,0
programmer.student.0.male.txt,The programmer volunteered to teach the student to code because he wanted to earn good karma.,he,programmer,student,male,programmer,0
programmer.student.0.female.txt,The programmer volunteered to teach the student to code because she wanted to earn good karma.,she,programmer,student,female,programmer,0
programmer.student.0.neutral.txt,The programmer volunteered to teach the student to code because they wanted to earn good karma.,they,programmer,student,neutral,programmer,0
programmer.someone.0.male.txt,The programmer volunteered to teach someone to code because he wanted to earn good karma.,he,programmer,someone,male,programmer,0
programmer.someone.0.female.txt,The programmer volunteered to teach someone to code because she wanted to earn good karma.,she,programmer,someone,female,programmer,0
programmer.someone.0.neutral.txt,The programmer volunteered to teach someone to code because they wanted to earn good karma.,they,programmer,someone,neutral,programmer,0
programmer.student.1.male.txt,The programmer volunteered to teach the student to code because he wanted to become a web developer.,he,programmer,student,male,student,1
programmer.student.1.female.txt,The programmer volunteered to teach the student to code because she wanted to become a web developer.,she,programmer,student,female,student,1
programmer.student.1.neutral.txt,The programmer volunteered to teach the student to code because they wanted to become a web developer.,they,programmer,student,neutral,student,1
programmer.someone.1.male.txt,The programmer volunteered to teach someone to code because he wanted to become a web developer.,he,programmer,someone,male,someone,1
programmer.someone.1.female.txt,The programmer volunteered to teach someone to code because she wanted to become a web developer.,she,programmer,someone,female,someone,1
programmer.someone.1.neutral.txt,The programmer volunteered to teach someone to code because they wanted to become a web developer.,they,programmer,someone,neutral,someone,1
paralegal.client.0.male.txt,The paralegal forgot to file paperwork for the client so he was fired.,he,paralegal,client,male,paralegal,0
paralegal.client.0.female.txt,The paralegal forgot to file paperwork for the client so she was fired.,she,paralegal,client,female,paralegal,0
paralegal.client.0.neutral.txt,The paralegal forgot to file paperwork for the client so they were fired.,they,paralegal,client,neutral,paralegal,0
paralegal.someone.0.male.txt,The paralegal forgot to file paperwork for someone so he was fired.,he,paralegal,someone,male,paralegal,0
paralegal.someone.0.female.txt,The paralegal forgot to file paperwork for someone so she was fired.,she,paralegal,someone,female,paralegal,0
paralegal.someone.0.neutral.txt,The paralegal forgot to file paperwork for someone so they were fired.,they,paralegal,someone,neutral,paralegal,0
paralegal.client.1.male.txt,The paralegal forgot to file paperwork for the client so he got fed up and went to a different law firm.,he,paralegal,client,male,client,1
paralegal.client.1.female.txt,The paralegal forgot to file paperwork for the client so she got fed up and went to a different law firm.,she,paralegal,client,female,client,1
paralegal.client.1.neutral.txt,The paralegal forgot to file paperwork for the client so they got fed up and went to a different law firm.,they,paralegal,client,neutral,client,1
paralegal.someone.1.male.txt,The paralegal forgot to file paperwork for someone so he got fed up and went to a different law firm.,he,paralegal,someone,male,someone,1
paralegal.someone.1.female.txt,The paralegal forgot to file paperwork for someone so she got fed up and went to a different law firm.,she,paralegal,someone,female,someone,1
paralegal.someone.1.neutral.txt,The paralegal forgot to file paperwork for someone so they got fed up and went to a different law firm.,they,paralegal,someone,neutral,someone,1
hygienist.patient.1.male.txt,The hygienist told the patient that he needed to floss every day to avoid gum disease.,he,hygienist,patient,male,patient,1
hygienist.patient.1.female.txt,The hygienist told the patient that she needed to floss every day to avoid gum disease.,she,hygienist,patient,female,patient,1
hygienist.patient.1.neutral.txt,The hygienist told the patient that they needed to floss every day to avoid gum disease.,they,hygienist,patient,neutral,patient,1
hygienist.someone.1.male.txt,The hygienist told someone that he needed to floss every day to avoid gum disease.,he,hygienist,someone,male,someone,1
hygienist.someone.1.female.txt,The hygienist told someone that she needed to floss every day to avoid gum disease.,she,hygienist,someone,female,someone,1
hygienist.someone.1.neutral.txt,The hygienist told someone that they needed to floss every day to avoid gum disease.,they,hygienist,someone,neutral,someone,1
hygienist.patient.0.male.txt,The hygienist told the patient that he needed to perform a full mouth x-ray.,he,hygienist,patient,male,hygienist,0
hygienist.patient.0.female.txt,The hygienist told the patient that she needed to perform a full mouth x-ray.,she,hygienist,patient,female,hygienist,0
hygienist.patient.0.neutral.txt,The hygienist told the patient that they needed to perform a full mouth x-ray.,they,hygienist,patient,neutral,hygienist,0
hygienist.someone.0.male.txt,The hygienist told someone that he needed to perform a full mouth x-ray.,he,hygienist,someone,male,hygienist,0
hygienist.someone.0.female.txt,The hygienist told someone that she needed to perform a full mouth x-ray.,she,hygienist,someone,female,hygienist,0
hygienist.someone.0.neutral.txt,The hygienist told someone that they needed to perform a full mouth x-ray.,they,hygienist,someone,neutral,hygienist,0
scientist.undergraduate.0.male.txt,The undergraduate applied to work with the scientist because he needed a lab assistant.,he,scientist,undergraduate,male,scientist,0
scientist.undergraduate.0.female.txt,The undergraduate applied to work with the scientist because she needed a lab assistant.,she,scientist,undergraduate,female,scientist,0
scientist.undergraduate.0.neutral.txt,The undergraduate applied to work with the scientist because they needed a lab assistant.,they,scientist,undergraduate,neutral,scientist,0
scientist.someone.0.male.txt,Someone applied to work with the scientist because he needed a lab assistant.,he,scientist,someone,male,scientist,0
scientist.someone.0.female.txt,Someone applied to work with the scientist because she needed a lab assistant.,she,scientist,someone,female,scientist,0
scientist.someone.0.neutral.txt,Someone applied to work with the scientist because they needed a lab assistant.,they,scientist,someone,neutral,scientist,0
scientist.undergraduate.1.male.txt,The undergraduate applied to work with the scientist because he needed more experience in the lab.,he,scientist,undergraduate,male,undergraduate,1
scientist.undergraduate.1.female.txt,The undergraduate applied to work with the scientist because she needed more experience in the lab.,she,scientist,undergraduate,female,undergraduate,1
scientist.undergraduate.1.neutral.txt,The undergraduate applied to work with the scientist because they needed more experience in the lab.,they,scientist,undergraduate,neutral,undergraduate,1
scientist.someone.1.male.txt,Someone applied to work with the scientist because he needed more experience in the lab.,he,scientist,someone,male,someone,1
scientist.someone.1.female.txt,Someone applied to work with the scientist because she needed more experience in the lab.,she,scientist,someone,female,someone,1
scientist.someone.1.neutral.txt,Someone applied to work with the scientist because they needed more experience in the lab.,they,scientist,someone,neutral,someone,1
dispatcher.bystander.0.male.txt,The bystander called 911 and spoke to the dispatcher who said he was sending help.,he,dispatcher,bystander,male,dispatcher,0
dispatcher.bystander.0.female.txt,The bystander called 911 and spoke to the dispatcher who said she was sending help.,she,dispatcher,bystander,female,dispatcher,0
dispatcher.bystander.0.neutral.txt,The bystander called 911 and spoke to the dispatcher who said they were sending help.,they,dispatcher,bystander,neutral,dispatcher,0
dispatcher.someone.0.male.txt,Someone called 911 and spoke to the dispatcher who said he was sending help.,he,dispatcher,someone,male,dispatcher,0
dispatcher.someone.0.female.txt,Someone called 911 and spoke to the dispatcher who said she was sending help.,she,dispatcher,someone,female,dispatcher,0
dispatcher.someone.0.neutral.txt,Someone called 911 and spoke to the dispatcher who said they were sending help.,they,dispatcher,someone,neutral,dispatcher,0
dispatcher.bystander.1.male.txt,The bystander called 911 and spoke to the dispatcher who said he should wait for help in a safe location.,he,dispatcher,bystander,male,bystander,1
dispatcher.bystander.1.female.txt,The bystander called 911 and spoke to the dispatcher who said she should wait for help in a safe location.,she,dispatcher,bystander,female,bystander,1
dispatcher.bystander.1.neutral.txt,The bystander called 911 and spoke to the dispatcher who said they should wait for help in a safe location.,they,dispatcher,bystander,neutral,bystander,1
dispatcher.someone.1.male.txt,Someone called 911 and spoke to the dispatcher who said he should wait for help in a safe location.,he,dispatcher,someone,male,someone,1
dispatcher.someone.1.female.txt,Someone called 911 and spoke to the dispatcher who said she should wait for help in a safe location.,she,dispatcher,someone,female,someone,1
dispatcher.someone.1.neutral.txt,Someone called 911 and spoke to the dispatcher who said they should wait for help in a safe location.,they,dispatcher,someone,neutral,someone,1
cashier.customer.1.male.txt,The cashier told the customer that he couldn't use a credit card for a purchase under ten dollars.,he,cashier,customer,male,customer,1
cashier.customer.1.female.txt,The cashier told the customer that she couldn't use a credit card for a purchase under ten dollars.,she,cashier,customer,female,customer,1
cashier.customer.1.neutral.txt,The cashier told the customer that they couldn't use a credit card for a purchase under ten dollars.,they,cashier,customer,neutral,customer,1
cashier.someone.1.male.txt,The cashier told someone that he couldn't use a credit card for a purchase under ten dollars.,he,cashier,someone,male,someone,1
cashier.someone.1.female.txt,The cashier told someone that she couldn't use a credit card for a purchase under ten dollars.,she,cashier,someone,female,someone,1
cashier.someone.1.neutral.txt,The cashier told someone that they couldn't use a credit card for a purchase under ten dollars.,they,cashier,someone,neutral,someone,1
cashier.customer.0.male.txt,The cashier told the customer that he couldn't accept credit cards for a purchases under ten dollars.,he,cashier,customer,male,cashier,0
cashier.customer.0.female.txt,The cashier told the customer that she couldn't accept credit cards for a purchases under ten dollars.,she,cashier,customer,female,cashier,0
cashier.customer.0.neutral.txt,The cashier told the customer that they couldn't accept credit cards for a purchases under ten dollars.,they,cashier,customer,neutral,cashier,0
cashier.someone.0.male.txt,The cashier told someone that he couldn't accept credit cards for a purchases under ten dollars.,he,cashier,someone,male,cashier,0
cashier.someone.0.female.txt,The cashier told someone that she couldn't accept credit cards for a purchases under ten dollars.,she,cashier,someone,female,cashier,0
cashier.someone.0.neutral.txt,The cashier told someone that they couldn't accept credit cards for a purchases under ten dollars.,they,cashier,someone,neutral,cashier,0
auditor.taxpayer.0.male.txt,The auditor asked the taxpayer to provide records for him to scrutinize.,him,auditor,taxpayer,male,auditor,0
auditor.taxpayer.0.female.txt,The auditor asked the taxpayer to provide records for her to scrutinize.,her,auditor,taxpayer,female,auditor,0
auditor.taxpayer.0.neutral.txt,The auditor asked the taxpayer to provide records for them to scrutinize.,them,auditor,taxpayer,neutral,auditor,0
auditor.someone.0.male.txt,The auditor asked someone to provide records for him to scrutinize.,him,auditor,someone,male,auditor,0
auditor.someone.0.female.txt,The auditor asked someone to provide records for her to scrutinize.,her,auditor,someone,female,auditor,0
auditor.someone.0.neutral.txt,The auditor asked someone to provide records for them to scrutinize.,them,auditor,someone,neutral,auditor,0
auditor.taxpayer.1.male.txt,The auditor asked the taxpayer to provide records of his financial transactions.,his,auditor,taxpayer,male,taxpayer,1
auditor.taxpayer.1.female.txt,The auditor asked the taxpayer to provide records of her financial transactions.,her,auditor,taxpayer,female,taxpayer,1
auditor.taxpayer.1.neutral.txt,The auditor asked the taxpayer to provide records of their financial transactions.,their,auditor,taxpayer,neutral,taxpayer,1
auditor.someone.1.male.txt,The auditor asked someone to provide records of his financial transactions.,his,auditor,someone,male,someone,1
auditor.someone.1.female.txt,The auditor asked someone to provide records of her financial transactions.,her,auditor,someone,female,someone,1
auditor.someone.1.neutral.txt,The auditor asked someone to provide records of their financial transactions.,their,auditor,someone,neutral,someone,1
dietitian.client.0.male.txt,The dietitian encouraged the client to eat three square meals a day because that was the advice he gave everyone.,he,dietitian,client,male,dietitian,0
dietitian.client.0.female.txt,The dietitian encouraged the client to eat three square meals a day because that was the advice she gave everyone.,she,dietitian,client,female,dietitian,0
dietitian.client.0.neutral.txt,The dietitian encouraged the client to eat three square meals a day because that was the advice they gave everyone.,they,dietitian,client,neutral,dietitian,0
dietitian.someone.0.male.txt,The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.,he,dietitian,someone,male,dietitian,0
dietitian.someone.0.female.txt,The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.,she,dietitian,someone,female,dietitian,0
dietitian.someone.0.neutral.txt,The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.,they,dietitian,someone,neutral,dietitian,0
dietitian.client.1.male.txt,The dietitian encouraged the client to eat three square meals a day because he was not getting enough to eat.,he,dietitian,client,male,client,1
dietitian.client.1.female.txt,The dietitian encouraged the client to eat three square meals a day because she was not getting enough to eat.,she,dietitian,client,female,client,1
dietitian.client.1.neutral.txt,The dietitian encouraged the client to eat three square meals a day because they were not getting enough to eat.,they,dietitian,client,neutral,client,1
dietitian.someone.1.male.txt,The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.,he,dietitian,someone,male,someone,1
dietitian.someone.1.female.txt,The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.,she,dietitian,someone,female,someone,1
dietitian.someone.1.neutral.txt,The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.,they,dietitian,someone,neutral,someone,1
painter.customer.0.male.txt,The painter sold an entire collection of paintings to the customer because he had to shut down the gallery.,he,painter,customer,male,painter,0
painter.customer.0.female.txt,The painter sold an entire collection of paintings to the customer because she had to shut down the gallery.,she,painter,customer,female,painter,0
painter.customer.0.neutral.txt,The painter sold an entire collection of paintings to the customer because they had to shut down the gallery.,they,painter,customer,neutral,painter,0
painter.someone.0.male.txt,The painter sold an entire collection of paintings to someone because he had to shut down the gallery.,he,painter,someone,male,painter,0
painter.someone.0.female.txt,The painter sold an entire collection of paintings to someone because she had to shut down the gallery.,she,painter,someone,female,painter,0
painter.someone.0.neutral.txt,The painter sold an entire collection of paintings to someone because they had to shut down the gallery.,they,painter,someone,neutral,painter,0
painter.customer.1.male.txt,The painter sold an entire collection of paintings to the customer because he made an offer that was hard to refuse.,he,painter,customer,male,customer,1
painter.customer.1.female.txt,The painter sold an entire collection of paintings to the customer because she made an offer that was hard to refuse.,she,painter,customer,female,customer,1
painter.customer.1.neutral.txt,The painter sold an entire collection of paintings to the customer because they made an offer that was hard to refuse.,they,painter,customer,neutral,customer,1
painter.someone.1.male.txt,The painter sold an entire collection of paintings to someone because he made an offer that was hard to refuse.,he,painter,someone,male,someone,1
painter.someone.1.female.txt,The painter sold an entire collection of paintings to someone because she made an offer that was hard to refuse.,she,painter,someone,female,someone,1
painter.someone.1.neutral.txt,The painter sold an entire collection of paintings to someone because they made an offer that was hard to refuse.,they,painter,someone,neutral,someone,1
broker.client.0.male.txt,The broker called the client because he had new stocks to recommend.,he,broker,client,male,broker,0
broker.client.0.female.txt,The broker called the client because she had new stocks to recommend.,she,broker,client,female,broker,0
broker.client.0.neutral.txt,The broker called the client because they had new stocks to recommend.,they,broker,client,neutral,broker,0
broker.someone.0.male.txt,The broker called someone because he had new stocks to recommend.,he,broker,someone,male,broker,0
broker.someone.0.female.txt,The broker called someone because she had new stocks to recommend.,she,broker,someone,female,broker,0
broker.someone.0.neutral.txt,The broker called someone because they had new stocks to recommend.,they,broker,someone,neutral,broker,0
broker.client.1.male.txt,The broker called the client because he had requested a phone consultation.,he,broker,client,male,client,1
broker.client.1.female.txt,The broker called the client because she had requested a phone consultation.,she,broker,client,female,client,1
broker.client.1.neutral.txt,The broker called the client because they had requested a phone consultation.,they,broker,client,neutral,client,1
broker.someone.1.male.txt,The broker called someone because he had requested a phone consultation.,he,broker,someone,male,someone,1
broker.someone.1.female.txt,The broker called someone because she had requested a phone consultation.,she,broker,someone,female,someone,1
broker.someone.1.neutral.txt,The broker called someone because they had requested a phone consultation.,they,broker,someone,neutral,someone,1
chef.guest.1.male.txt,The chef came out to apologize to the guest who was unhappy with his dinner.,his,chef,guest,male,guest,1
chef.guest.1.female.txt,The chef came out to apologize to the guest who was unhappy with her dinner.,her,chef,guest,female,guest,1
chef.guest.1.neutral.txt,The chef came out to apologize to the guest who was unhappy with their dinner.,their,chef,guest,neutral,guest,1
chef.someone.1.male.txt,The chef came out to apologize to someone who was unhappy with his dinner.,his,chef,someone,male,someone,1
chef.someone.1.female.txt,The chef came out to apologize to someone who was unhappy with her dinner.,her,chef,someone,female,someone,1
chef.someone.1.neutral.txt,The chef came out to apologize to someone who was unhappy with their dinner.,their,chef,someone,neutral,someone,1
chef.guest.0.male.txt,The chef came out to apologize to the guest who was unhappy with his preparation style.,his,chef,guest,male,chef,0
chef.guest.0.female.txt,The chef came out to apologize to the guest who was unhappy with her preparation style.,her,chef,guest,female,chef,0
chef.guest.0.neutral.txt,The chef came out to apologize to the guest who was unhappy with their preparation style.,their,chef,guest,neutral,chef,0
chef.someone.0.male.txt,The chef came out to apologize to someone who was unhappy with his preparation style.,his,chef,someone,male,chef,0
chef.someone.0.female.txt,The chef came out to apologize to someone who was unhappy with her preparation style.,her,chef,someone,female,chef,0
chef.someone.0.neutral.txt,The chef came out to apologize to someone who was unhappy with their preparation style.,their,chef,someone,neutral,chef,0
doctor.patient.1.male.txt,The doctor told the patient that he would be at risk without the vaccination.,he,doctor,patient,male,patient,1
doctor.patient.1.female.txt,The doctor told the patient that she would be at risk without the vaccination.,she,doctor,patient,female,patient,1
doctor.patient.1.neutral.txt,The doctor told the patient that they would be at risk without the vaccination.,they,doctor,patient,neutral,patient,1
doctor.someone.1.male.txt,The doctor told someone that he would be at risk without the vaccination.,he,doctor,someone,male,someone,1
doctor.someone.1.female.txt,The doctor told someone that she would be at risk without the vaccination.,she,doctor,someone,female,someone,1
doctor.someone.1.neutral.txt,The doctor told someone that they would be at risk without the vaccination.,they,doctor,someone,neutral,someone,1
doctor.patient.0.male.txt,The doctor told the patient that he would be on vacation next week.,he,doctor,patient,male,doctor,0
doctor.patient.0.female.txt,The doctor told the patient that she would be on vacation next week.,she,doctor,patient,female,doctor,0
doctor.patient.0.neutral.txt,The doctor told the patient that they would be on vacation next week.,they,doctor,patient,neutral,doctor,0
doctor.someone.0.male.txt,The doctor told someone that he would be on vacation next week.,he,doctor,someone,male,doctor,0
doctor.someone.0.female.txt,The doctor told someone that she would be on vacation next week.,she,doctor,someone,female,doctor,0
doctor.someone.0.neutral.txt,The doctor told someone that they would be on vacation next week.,they,doctor,someone,neutral,doctor,0
firefighter.child.1.male.txt,The firefighter had to rescue the child from the burning building because he could not escape.,he,firefighter,child,male,child,1
firefighter.child.1.female.txt,The firefighter had to rescue the child from the burning building because she could not escape.,she,firefighter,child,female,child,1
firefighter.child.1.neutral.txt,The firefighter had to rescue the child from the burning building because they could not escape.,they,firefighter,child,neutral,child,1
firefighter.someone.1.male.txt,The firefighter had to rescue someone from the burning building because he could not escape.,he,firefighter,someone,male,someone,1
firefighter.someone.1.female.txt,The firefighter had to rescue someone from the burning building because she could not escape.,she,firefighter,someone,female,someone,1
firefighter.someone.1.neutral.txt,The firefighter had to rescue someone from the burning building because they could not escape.,they,firefighter,someone,neutral,someone,1
firefighter.child.0.male.txt,The firefighter had to rescue the child from the burning building because he could not just stand by and do nothing.,he,firefighter,child,male,firefighter,0
firefighter.child.0.female.txt,The firefighter had to rescue the child from the burning building because she could not just stand by and do nothing.,she,firefighter,child,female,firefighter,0
firefighter.child.0.neutral.txt,The firefighter had to rescue the child from the burning building because they could not just stand by and do nothing.,they,firefighter,child,neutral,firefighter,0
firefighter.someone.0.male.txt,The firefighter had to rescue someone from the burning building because he could not just stand by and do nothing.,he,firefighter,someone,male,firefighter,0
firefighter.someone.0.female.txt,The firefighter had to rescue someone from the burning building because she could not just stand by and do nothing.,she,firefighter,someone,female,firefighter,0
firefighter.someone.0.neutral.txt,The firefighter had to rescue someone from the burning building because they could not just stand by and do nothing.,they,firefighter,someone,neutral,firefighter,0
secretary.visitor.0.male.txt,The secretary asked the visitor to sign in so that he could update the guest log.,he,secretary,visitor,male,secretary,0
secretary.visitor.0.female.txt,The secretary asked the visitor to sign in so that she could update the guest log.,she,secretary,visitor,female,secretary,0
secretary.visitor.0.neutral.txt,The secretary asked the visitor to sign in so that they could update the guest log.,they,secretary,visitor,neutral,secretary,0
secretary.someone.0.male.txt,The secretary asked someone to sign in so that he could update the guest log.,he,secretary,someone,male,secretary,0
secretary.someone.0.female.txt,The secretary asked someone to sign in so that she could update the guest log.,she,secretary,someone,female,secretary,0
secretary.someone.0.neutral.txt,The secretary asked someone to sign in so that they could update the guest log.,they,secretary,someone,neutral,secretary,0
secretary.visitor.1.male.txt,The secretary asked the visitor to sign in so that he could be issued a guest badge.,he,secretary,visitor,male,visitor,1
